3331|No Bravery (Live In London)|James Blunt|https://www.nhaccuatui.com/bai-hat/no-bravery-live-in-london-james-blunt.9OIn5W1qgArr.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3332|Best Days|Alessia Cara|https://www.nhaccuatui.com/bai-hat/best-days-alessia-cara-ft-pentatonix.lq9Em35GMkcW.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3333|End Of Time|Westlife|https://www.nhaccuatui.com/bai-hat/end-of-time-westlife.n5uXvUkVZh4O.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3334|Fire In The Sky|Anderson Paak|https://www.nhaccuatui.com/bai-hat/fire-in-the-sky-anderson-paak.TcLSxGQS1Zcs.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3335|Blue Banisters|Lana Del Rey|https://www.nhaccuatui.com/bai-hat/blue-banisters-lana-del-rey.3WricvHmfK4E.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3336|Done Thinking (English Version)	|Amber Liu|https://www.nhaccuatui.com/bai-hat/done-thinking-english-version-amber-liu-ft-gen-neo-ft-lxx.uvmFjvm9io3v.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3337|Ghostin (Sad Version)|Ariana Grande|https://www.nhaccuatui.com/bai-hat/ghostin-sad-version-ariana-grande.SIZbHbQautPC.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3338|Beautiful|Lana Del Rey|https://www.nhaccuatui.com/bai-hat/beautiful-lana-del-rey.RAM6UApo9AFG.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3339|Honey On The Tongue|Josef Salvat|https://www.nhaccuatui.com/bai-hat/honey-on-the-tongue-josef-salvat.JHehCfjeMN1W.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3340|If The World Should Ever Stop (Acoustic)|JP Cooper|https://www.nhaccuatui.com/bai-hat/if-the-world-should-ever-stop-acoustic-jp-cooper.L3XICHJ0UtAU.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3341|We Cry (Gospel)|JP Cooper|https://www.nhaccuatui.com/bai-hat/we-cry-gospel-jp-cooper.gfDtLCHIQUI1.html|JP Cooper, Matthew Koma, Fransisca Hall|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3342|Wildflower Wildfire|Lana Del Rey|https://www.nhaccuatui.com/bai-hat/wildflower-wildfire-lana-del-rey.Ssx5sR8WPrZ7.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3343|Alive|Westlife|https://www.nhaccuatui.com/bai-hat/alive-westlife.oMEhTMP7ZL8L.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3344|You Deserve It All|John Legend|https://www.nhaccuatui.com/bai-hat/you-deserve-it-all-john-legend.tkOYIJ8WROVA.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3345|Never Let You Go (Khu Vườn Ngủ Say Ost)|Tát Cát (Sa Ji)|https://www.nhaccuatui.com/bai-hat/never-let-you-go-khu-vuon-ngu-say-ost-tat-cat-sa-ji.RpbSmX6hyCwy.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3346|Do Me Right|brb.|https://www.nhaccuatui.com/bai-hat/do-me-right-brb.SIrSCSzLPgoo.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3347|Tokyo|Alexandra Stan|https://www.nhaccuatui.com/bai-hat/tokyo-alexandra-stan.9LFdFfGPRMhG.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3348|Nectar Of The Gods|Lana Del Rey|https://www.nhaccuatui.com/bai-hat/nectar-of-the-gods-lana-del-rey.UOqwAjJU6jTe.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3349|∞|Coldplay|https://www.nhaccuatui.com/bai-hat/-coldplay.1bjxHFp0yaeM.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3350|People Of The Pride|Coldplay|https://www.nhaccuatui.com/bai-hat/people-of-the-pride-coldplay.aXxetEvCfRoy.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3351|Left Behind (Sister Location Song)|Dagames|https://www.nhaccuatui.com/bai-hat/left-behind-sister-location-song-dagames.u9IO4B26i8gD.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3352|Reflection|Years & Years|https://www.nhaccuatui.com/bai-hat/reflection-years-years.BrzfhlDJ9G3s.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3353|Make It Out Alive|Years & Years|https://www.nhaccuatui.com/bai-hat/make-it-out-alive-years-years.brGMifPTxeZ4.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3354|Only Wanna Be With You (Pokémon 25 Version)|Post Malone|https://www.nhaccuatui.com/bai-hat/only-wanna-be-with-you-pokemon-25-version-post-malone.cFVRxi2vmd3J.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3355|Champagne Problems|INNA|https://www.nhaccuatui.com/bai-hat/champagne-problems-inna.KMuh7OWFw7up.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3356|Changes (Without You)|Josef Salvat|https://www.nhaccuatui.com/bai-hat/changes-without-you-josef-salvat.fwJP1Nx5Fs6C.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3357|Islands|Josef Salvat|https://www.nhaccuatui.com/bai-hat/islands-josef-salvat.L61Xge3K3dOH.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3358|Billion Faces|Josef Salvat|https://www.nhaccuatui.com/bai-hat/billion-faces-josef-salvat.xcKp1qyIjyc7.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3359|Need You Tonight (Acoustic)|JP Cooper|https://www.nhaccuatui.com/bai-hat/need-you-tonight-acoustic-jp-cooper.6iFOPq74hvTN.html|JP Cooper, Jamie Scott, Mike Needle, Daniel Bryer, Ray BLK|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3360|Uptown Girl (Live At Ulster Hall)|Westlife|https://www.nhaccuatui.com/bai-hat/uptown-girl-live-at-ulster-hall-westlife.PEMngfzqFIFT.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3361|Santa Baby|Michael Buble|https://www.nhaccuatui.com/bai-hat/santa-baby-michael-buble.KUSuC3neQ1IU.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3362|Ho Ho Ho|Sia|https://www.nhaccuatui.com/bai-hat/ho-ho-ho-sia.BXYAjWLYJRNp.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3363|When We Were Young (Adele Cover)|Leroy Sanchez|https://www.nhaccuatui.com/bai-hat/when-we-were-young-adele-cover-leroy-sanchez.MtRFVxpnRsGi.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3364|Bbycakes|Mura Masa|https://www.nhaccuatui.com/bai-hat/bbycakes-mura-masa-ft-lil-uzi-vert-ft-pinkpantheress-ft-shygirl.XHqIyTbovVM9.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3365|I Choose You|AJ Mitchell|https://www.nhaccuatui.com/bai-hat/i-choose-you-aj-mitchell.rTO7BuUdIAOJ.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3366|Show Me Love (America) [2021 Master]|The Wanted|https://www.nhaccuatui.com/bai-hat/show-me-love-america-2021-master-the-wanted.UOVerR416jfS.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3367|Mis Deseos / Feliz Navidad (With Thalia)|Michael Buble|https://www.nhaccuatui.com/bai-hat/mis-deseos-feliz-navidad-with-thalia-michael-buble.iisX7GRJXWgp.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3368|Silent Night|Michael Buble|https://www.nhaccuatui.com/bai-hat/silent-night-michael-buble.FMVIMjtNE0HG.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3369|The Christmas Song (Chestnuts Roasting On An Open Fire)|Michael Buble|https://www.nhaccuatui.com/bai-hat/the-christmas-song-chestnuts-roasting-on-an-open-fire-michael-buble.iWbvkPJbvok6.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3370|Let Go|Cody Simpson|https://www.nhaccuatui.com/bai-hat/let-go-cody-simpson.Me48RcGVPvMF.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3371|Starting Now|Brandy|https://www.nhaccuatui.com/bai-hat/starting-now-brandy.lwPAWbGHR0Ks.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3372|In Real Life|Mandy Moore|https://www.nhaccuatui.com/bai-hat/in-real-life-mandy-moore.GuHLjvFu8ANI.html|Mandy Moore, Mike Viola, Taylor Goldsmith|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3373|Biutyful|Coldplay|https://www.nhaccuatui.com/bai-hat/biutyful-coldplay.74thQqfoTdAN.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3374|Running Away|James Arthur|https://www.nhaccuatui.com/bai-hat/running-away-james-arthur.0MrzGbwXSzbS.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3375|Lovers On The Moon|AJ Mitchell|https://www.nhaccuatui.com/bai-hat/lovers-on-the-moon-aj-mitchell.BAx7d7VHzbMG.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3376|Distance And Drugs|Broods|https://www.nhaccuatui.com/bai-hat/distance-and-drugs-broods.I9eqqVGns0Oe.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3377|Humankind|Coldplay|https://www.nhaccuatui.com/bai-hat/humankind-coldplay.qtWHt4THl0CF.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3378|Heartbreak|Broods|https://www.nhaccuatui.com/bai-hat/heartbreak-broods.sIRfF2VxK55o.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3379|Piece Of My Mind|Broods|https://www.nhaccuatui.com/bai-hat/piece-of-my-mind-broods.4g6AAE3qjEMX.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3380|See You Again|Years & Years|https://www.nhaccuatui.com/bai-hat/see-you-again-years-years.zOIrCLMg8bGS.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3381|Strange And Unusual|Years & Years|https://www.nhaccuatui.com/bai-hat/strange-and-unusual-years-years.VwivYF1h7tRr.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3382|Pasta|New Rules|https://www.nhaccuatui.com/bai-hat/pasta-new-rules.RY1KGc6jxjKA.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3383|*✧|Coldplay|https://www.nhaccuatui.com/bai-hat/-coldplay.ckgTwUhy2Pn0.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3384|Blue Christmas|Michael Buble|https://www.nhaccuatui.com/bai-hat/blue-christmas-michael-buble.BYsXw0i13TjQ.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3385|Stay Another Day|The Wanted|https://www.nhaccuatui.com/bai-hat/stay-another-day-the-wanted.OQUxQvh0h6P0.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3386|Paradise (English Version)|Amber Liu|https://www.nhaccuatui.com/bai-hat/paradise-english-version-amber-liu.pxo8EtB583VA.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3387|Easier|Amber Liu|https://www.nhaccuatui.com/bai-hat/easier-amber-liu-ft-jackson-wang-vuong-gia-nhi.JcpepmXusmZV.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3388|Cold December Night|Michael Buble|https://www.nhaccuatui.com/bai-hat/cold-december-night-michael-buble.gDQgDNIdis9Z.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3389|White Christmas|Michael Buble|https://www.nhaccuatui.com/bai-hat/white-christmas-michael-buble.gw4F3FdEya74.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3390|Intimacy|Years & Years|https://www.nhaccuatui.com/bai-hat/intimacy-years-years.3qYI23LWgnZF.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3391|Turn Off The Light (Featuring Elvira, Mistress Of The Dark)|Kim Petras|https://www.nhaccuatui.com/bai-hat/turn-off-the-light-featuring-elvira-mistress-of-the-dark-kim-petras.SjrSWJie62ON.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3392|Unlearn You|Joy Crookes|https://www.nhaccuatui.com/bai-hat/unlearn-you-joy-crookes.vxAziNEfQIQE.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3393|To Lose Someone|Joy Crookes|https://www.nhaccuatui.com/bai-hat/to-lose-someone-joy-crookes.WmZoRK15n7tI.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3394|My Mothers Eyes|Alec Benjamin|https://www.nhaccuatui.com/bai-hat/my-mothers-eyes-alec-benjamin.6osUCfSbtS5G.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3395|Magic|Westlife|https://www.nhaccuatui.com/bai-hat/magic-westlife.Rpr1ktiOVCtx.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3396|Rewind|Westlife|https://www.nhaccuatui.com/bai-hat/rewind-westlife.owHnG9jvjTaA.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3397|♡|Coldplay|https://www.nhaccuatui.com/bai-hat/-coldplay.RsjtpuA3hlr8.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3398|I Think I Love It|Alexandra Stan|https://www.nhaccuatui.com/bai-hat/i-think-i-love-it-alexandra-stan.JAetc9yoPTEp.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3399|Interlude - The Trio|Lana Del Rey|https://www.nhaccuatui.com/bai-hat/interlude-the-trio-lana-del-rey.4jIrEwWWfbOf.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3400|Gaslight|Broods|https://www.nhaccuatui.com/bai-hat/gaslight-broods.GkkyOhF76XF4.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3401|I Keep|Broods|https://www.nhaccuatui.com/bai-hat/i-keep-broods-ft-tove-lo.gh2T3Lxw3tJf.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3402|Use Me|Alec Benjamin|https://www.nhaccuatui.com/bai-hat/use-me-alec-benjamin.6tv0mjcfJUkx.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3403|Aftermath|Vaultboy|https://www.nhaccuatui.com/bai-hat/aftermath-vaultboy.Yq9JKUhxo7Bi.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3404|❍|Coldplay|https://www.nhaccuatui.com/bai-hat/-coldplay.gEhqmcai1ehr.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3405|It's Beginning To Look A Lot Like Christmas|Michael Buble|https://www.nhaccuatui.com/bai-hat/its-beginning-to-look-a-lot-like-christmas-michael-buble.ostUMxlkiddn.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3406|Electric (Pokemon 25 Version)|Katy Perry|https://www.nhaccuatui.com/bai-hat/electric-pokemon-25-version-katy-perry.T83z4nCTcAqv.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3407|Wild Jasmine|Joy Crookes|https://www.nhaccuatui.com/bai-hat/wild-jasmine-joy-crookes.dYiL0a8Ee8DW.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3408|Theek Ache|Joy Crookes|https://www.nhaccuatui.com/bai-hat/theek-ache-joy-crookes.9PVdqkDlUeHH.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3409|Poison|Joy Crookes|https://www.nhaccuatui.com/bai-hat/poison-joy-crookes.Jz0T2KZMOKNs.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3410|Rasputin|Komerční přestávka|https://www.nhaccuatui.com/bai-hat/rasputin-komerni-pestavka.zRrh92ZXaXlz.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3411|Emily|James Arthur|https://www.nhaccuatui.com/bai-hat/emily-james-arthur.YmfYcYiusf5l.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3412|World Of Our Own (Live At Ulster Hall)|Westlife|https://www.nhaccuatui.com/bai-hat/world-of-our-own-live-at-ulster-hall-westlife.skGyRgHPE8B3.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3413|Sit|Japanese Breakfast|https://www.nhaccuatui.com/bai-hat/sit-japanese-breakfast.Ozs6iUsNVzYp.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3414|Kokomo, In|Japanese Breakfast|https://www.nhaccuatui.com/bai-hat/kokomo-in-japanese-breakfast.qN3JJxylW47k.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3415|Wishes|Twins|https://www.nhaccuatui.com/bai-hat/wishes-twins.7dcylpoQyouX.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3416|No Doubt About It|ABBA|https://www.nhaccuatui.com/bai-hat/no-doubt-about-it-abba.WtS0wpxaD8pw.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3417|Screaming|Dimash Kudaibergen|https://www.nhaccuatui.com/bai-hat/screaming-dimash-kudaibergen.QfnIlZbWv8Sg.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3418|My Way  (School 2021 Ost) |4men|https://www.nhaccuatui.com/bai-hat/my-way-school-2021-ost-4men-ft-david-yong.66TKMB5SQ6fz.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3419|Like A Woman|Broods|https://www.nhaccuatui.com/bai-hat/like-a-woman-broods.P7SEEZeCDNwH.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3420|Pin Drop|Sia|https://www.nhaccuatui.com/bai-hat/pin-drop-sia.QtU7W3i2B03N.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3421|Clocked Out!|AUDREY NUNA|https://www.nhaccuatui.com/bai-hat/clocked-out-audrey-nuna.T3oQmFiM572k.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3422|Step By Step (Hãy Yêu Nhau Dưới Ánh Trăng Tròn Ost)|Gia Nghệ (Jia Yi)|https://www.nhaccuatui.com/bai-hat/step-by-step-hay-yeu-nhau-duoi-anh-trang-tron-ost-gia-nghe-jia-yi.Kmif3FsSaByt.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3423|It's Been A Long, Long Time|Pentatonix|https://www.nhaccuatui.com/bai-hat/its-been-a-long-long-time-pentatonix.ueHTPi4dJ4SF.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3424|Summer Dream|Kirara Magic|https://www.nhaccuatui.com/bai-hat/summer-dream-kirara-magic-ft-chevy.9MHnvuNlipIR.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3425|Medicine|James Arthur|https://www.nhaccuatui.com/bai-hat/medicine-james-arthur.uo9ZOJmxZ8Ql.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3426|Wolves|James Arthur|https://www.nhaccuatui.com/bai-hat/wolves-james-arthur.Zv8eMGWN1zQP.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3427|Power|Joy Crookes|https://www.nhaccuatui.com/bai-hat/power-joy-crookes.2huRayAk6iEF.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3428|When You Were Mine|Joy Crookes|https://www.nhaccuatui.com/bai-hat/when-you-were-mine-joy-crookes.wJowUn8wCFq0.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3429|Feed (Demo)|Alec Benjamin|https://www.nhaccuatui.com/bai-hat/feed-demo-alec-benjamin.tNuSmZvEhsCq.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3430|I Found You (2021 Master)|The Wanted|https://www.nhaccuatui.com/bai-hat/i-found-you-2021-master-the-wanted.whccgQph89KQ.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3431|Savage Good Boy|Japanese Breakfast|https://www.nhaccuatui.com/bai-hat/savage-good-boy-japanese-breakfast.pTyrXEuMCK8D.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3432|Journey To The Lowest Place On Earth (Demo)|Alec Benjamin|https://www.nhaccuatui.com/bai-hat/journey-to-the-lowest-place-on-earth-demo-alec-benjamin.9Jj4NX652diM.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3433|The Butterfly Effect|Before You Exit|https://www.nhaccuatui.com/bai-hat/the-butterfly-effect-before-you-exit.LN6fPIxH4wMU.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3434|Let Me Be Your Midsummer (Khi Tình Yêu Gặp Gỡ Nhà Khoa Học Ost)|Quách Tĩnh (Claire Kuo)|https://www.nhaccuatui.com/bai-hat/let-me-be-your-midsummer-khi-tinh-yeu-gap-go-nha-khoa-hoc-ost-quach-tinh-claire-kuo.SObzCyCJaCsw.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3435|O Holy Night|Leona Lewis|https://www.nhaccuatui.com/bai-hat/o-holy-night-leona-lewis.3K2RPHyMxHBc.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3436|Can't Stop Writing Songs About You|Kylie Minogue|https://www.nhaccuatui.com/bai-hat/cant-stop-writing-songs-about-you-kylie-minogue-ft-gloria-gaynor.LcRtPFX0hlwR.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3437|Teenage Blue|Dreamgirl|https://www.nhaccuatui.com/bai-hat/teenage-blue-dreamgirl.E7aPJnnhjxeM.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3438|Underneath The Christmas Lights|Sia|https://www.nhaccuatui.com/bai-hat/underneath-the-christmas-lights-sia.jGG5ZhsODcvR.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3439|Silence|Before You Exit|https://www.nhaccuatui.com/bai-hat/silence-before-you-exit.huSmMwQPzpNe.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3440|Chasing The Sun (2021 Master)|The Wanted|https://www.nhaccuatui.com/bai-hat/chasing-the-sun-2021-master-the-wanted.lvAc8CIGmxoZ.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3441|Silver Bells (Feat. Naturally 7)|Michael Buble|https://www.nhaccuatui.com/bai-hat/silver-bells-feat-naturally-7-michael-buble.xGKmr7SGSWHJ.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3442| Sky Full Of Song|Florence + the Machine|https://www.nhaccuatui.com/bai-hat/sky-full-of-song-florence-the-machine.DNbqvFGaUrgI.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3443|Dragostea Din Tei|Dan Balan|https://www.nhaccuatui.com/bai-hat/dragostea-din-tei-dan-balan-ft-katerina-begu.jsezZCbCfFvv.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3444|Free Woman|Marina|https://www.nhaccuatui.com/bai-hat/free-woman-marina.SkeEiHIEq7YG.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3445|Days Are Passing|Broods|https://www.nhaccuatui.com/bai-hat/days-are-passing-broods.y6cCw8cashcJ.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3446|If You Fall In Love|Broods|https://www.nhaccuatui.com/bai-hat/if-you-fall-in-love-broods.jtblKy8lXgkV.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3447|Alien|Broods|https://www.nhaccuatui.com/bai-hat/alien-broods.NVuMGcgTQ1Hp.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3448|OINV (Demo)|Alec Benjamin|https://www.nhaccuatui.com/bai-hat/oinv-demo-alec-benjamin.WxNkbGGwQr7A.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
3449|A.M. Radio|The Lumineers|https://www.nhaccuatui.com/bai-hat/am-radio-the-lumineers.Z8QrvUDNs54z.html|Chưa có|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
